ID,Name,Species,Variant,Generation,Rarity,Evolves_from,Type1,Type2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,image_url,VGC2022_rules,Monthly Usage (k),Usage Percent (%),Monthly Rank
542,Leavanny,Leavanny,NULL,5,Common,Swadloon,Bug,Grass,500,75,103,80,70,80,92,https://img.pokemondb.net/sprites/sword-shield/icon/leavanny.png,Permitted,0,0,0
543,Venipede,Venipede,NULL,5,Common,NULL,Bug,Poison,260,30,45,59,30,39,57,https://img.pokemondb.net/sprites/sword-shield/icon/venipede.png,Permitted,0,0,0
544,Whirlipede,Whirlipede,NULL,5,Common,Venipede,Bug,Poison,360,40,55,99,40,79,47,https://img.pokemondb.net/sprites/sword-shield/icon/whirlipede.png,Permitted,0,0,0
546,Cottonee,Cottonee,NULL,5,Common,NULL,Grass,Fairy,280,40,27,60,37,50,66,https://img.pokemondb.net/sprites/sword-shield/icon/cottonee.png,Permitted,0,0,0
548,Petilil,Petilil,NULL,5,Common,NULL,Grass,NULL,280,45,35,50,70,50,30,https://img.pokemondb.net/sprites/sword-shield/icon/petilil.png,Permitted,0,0,0
549,Hisuian Lilligant,Lilligant,Hisuian,5,Common,Petilil,Grass,Fighting,480,70,105,75,50,75,105,https://img.pokemondb.net/s.png,Permitted,0,0,0
550,Basculin White-Striped Form,Basculin,White-Striped Form,5,Common,NULL,Water,NULL,460,70,92,65,80,55,98,https://img.pokemondb.net/s.png,Permitted,0,0,0
550,Basculin Blue-Striped Form,Basculin,Blue-Striped Form,5,Common,NULL,Water,NULL,460,70,92,65,80,55,98,https://img.pokemondb.net/sprites/sword-shield/icon/basculin-blue-striped.png,Permitted,0,0,0
550,Basculin Red-Striped Form,Basculin,Red-Striped Form,5,Common,NULL,Water,NULL,460,70,92,65,80,55,98,https://img.pokemondb.net/sprites/sword-shield/icon/basculin-red-striped.png,Permitted,0,0,0
551,Sandile,Sandile,NULL,5,Common,NULL,Ground,Dark,292,50,72,35,35,35,65,https://img.pokemondb.net/sprites/sword-shield/icon/sandile.png,Permitted,0,0,0
552,Krokorok,Krokorok,NULL,5,Common,Sandile,Ground,Dark,351,60,82,45,45,45,74,https://img.pokemondb.net/sprites/sword-shield/icon/krokorok.png,Permitted,0,0,0
554,Galarian Darumaka,Darumaka,Galarian,8,Common,NULL,Ice,NULL,315,70,90,45,15,45,50,https://img.pokemondb.net/sprites/sword-shield/icon/darumaka-galarian.png,Permitted,0,0,0
554,Darumaka,Darumaka,NULL,5,Common,NULL,Fire,NULL,315,70,90,45,15,45,50,https://img.pokemondb.net/sprites/sword-shield/icon/darumaka.png,Permitted,0,0,0
555,Darmanitan Galarian Zen Mode,Darmanitan,Galarian Zen Mode,8,Common,Darumaka,Ice,Fire,540,105,160,55,30,55,135,https://img.pokemondb.net/sprites/sword-shield/icon/darmanitan-galarian-zen.png,Permitted,0,0,0
555,Darmanitan Zen Mode,Darmanitan,Zen Mode,5,Common,Darumaka,Fire,Psychic,540,105,30,105,140,105,55,https://img.pokemondb.net/sprites/sword-shield/icon/darmanitan-zen.png,Permitted,0,0,0
557,Dwebble,Dwebble,NULL,5,Common,NULL,Bug,Rock,325,50,65,85,35,35,55,https://img.pokemondb.net/sprites/sword-shield/icon/dwebble.png,Permitted,0,0,0
559,Scraggy,Scraggy,NULL,5,Common,NULL,Dark,Fighting,348,50,75,70,35,70,48,https://img.pokemondb.net/sprites/sword-shield/icon/scraggy.png,Permitted,0,0,0
562,Galarian Yamask,Yamask,Galarian,8,Common,NULL,Ground,Ghost,303,38,55,85,30,65,30,https://img.pokemondb.net/sprites/sword-shield/icon/yamask-galarian.png,Permitted,0,0,0
562,Yamask,Yamask,NULL,5,Common,NULL,Ghost,NULL,303,38,30,85,55,65,30,https://img.pokemondb.net/sprites/sword-shield/icon/yamask.png,Permitted,0,0,0
564,Tirtouga,Tirtouga,NULL,5,Common,NULL,Water,Rock,355,54,78,103,53,45,22,https://img.pokemondb.net/sprites/sword-shield/icon/tirtouga.png,Permitted,0,0,0
565,Carracosta,Carracosta,NULL,5,Common,Tirtouga,Water,Rock,495,74,108,133,83,65,32,https://img.pokemondb.net/sprites/sword-shield/icon/carracosta.png,Permitted,0,0,0
566,Archen,Archen,NULL,5,Common,NULL,Rock,Flying,401,55,112,45,74,45,70,https://img.pokemondb.net/sprites/sword-shield/icon/archen.png,Permitted,0,0,0
567,Archeops,Archeops,NULL,5,Common,Archen,Rock,Flying,567,75,140,65,112,65,110,https://img.pokemondb.net/sprites/sword-shield/icon/archeops.png,Permitted,0,0,0
568,Trubbish,Trubbish,NULL,5,Common,NULL,Poison,NULL,329,50,50,62,40,62,65,https://img.pokemondb.net/sprites/sword-shield/icon/trubbish.png,Permitted,0,0,0
570,Zorua,Zorua,NULL,5,Common,NULL,Dark,NULL,330,40,65,40,80,40,65,https://img.pokemondb.net/sprites/sword-shield/icon/zorua.png,Permitted,0,0,0
570,Hisuian Zorua,Zorua,Hisuian,5,Common,NULL,Normal,Ghost,330,35,60,40,85,40,70,https://img.pokemondb.net/s.png,Permitted,0,0,0
571,Hisuian Zoroark,Zoroark,Hisuian,5,Common,Zorua,Normal,Ghost,510,55,100,60,125,60,110,https://img.pokemondb.net/s.png,Permitted,0,0,0
572,Minccino,Minccino,NULL,5,Common,NULL,Normal,NULL,300,55,50,40,40,40,75,https://img.pokemondb.net/sprites/sword-shield/icon/minccino.png,Permitted,0,0,0
574,Gothita,Gothita,NULL,5,Common,NULL,Psychic,NULL,290,45,30,50,55,65,45,https://img.pokemondb.net/sprites/sword-shield/icon/gothita.png,Permitted,0,0,0
575,Gothorita,Gothorita,NULL,5,Common,Gothita,Psychic,NULL,390,60,45,70,75,85,55,https://img.pokemondb.net/sprites/sword-shield/icon/gothorita.png,Permitted,0,0,0
577,Solosis,Solosis,NULL,5,Common,NULL,Psychic,NULL,290,45,30,40,105,50,20,https://img.pokemondb.net/sprites/sword-shield/icon/solosis.png,Permitted,0,0,0
578,Duosion,Duosion,NULL,5,Common,Solosis,Psychic,NULL,370,65,40,50,125,60,30,https://img.pokemondb.net/sprites/sword-shield/icon/duosion.png,Permitted,0,0,0
580,Ducklett,Ducklett,NULL,5,Common,NULL,Water,Flying,305,62,44,50,44,50,55,https://img.pokemondb.net/sprites/sword-shield/icon/ducklett.png,Permitted,0,0,0
581,Swanna,Swanna,NULL,5,Common,Ducklett,Water,Flying,473,75,87,63,87,63,98,https://img.pokemondb.net/sprites/sword-shield/icon/swanna.png,Permitted,0,0,0
582,Vanillite,Vanillite,NULL,5,Common,NULL,Ice,NULL,305,36,50,50,65,60,44,https://img.pokemondb.net/sprites/sword-shield/icon/vanillite.png,Permitted,0,0,0
583,Vanillish,Vanillish,NULL,5,Common,Vanillite,Ice,NULL,395,51,65,65,80,75,59,https://img.pokemondb.net/sprites/sword-shield/icon/vanillish.png,Permitted,0,0,0
585,Deerling,Deerling,NULL,5,Common,NULL,Normal,Grass,335,60,60,50,40,50,75,https://img.pokemondb.net/sprites/sword-shield/icon/deerling.png,Permitted,0,0,0
586,Sawsbuck,Sawsbuck,NULL,5,Common,Deerling,Normal,Grass,475,80,100,70,60,70,95,https://img.pokemondb.net/sprites/sword-shield/icon/sawsbuck.png,Permitted,0,0,0
588,Karrablast,Karrablast,NULL,5,Common,NULL,Bug,NULL,315,50,75,45,40,45,60,https://img.pokemondb.net/sprites/sword-shield/icon/karrablast.png,Permitted,0,0,0
590,Foongus,Foongus,NULL,5,Common,NULL,Grass,Poison,294,69,55,45,55,55,15,https://img.pokemondb.net/sprites/sword-shield/icon/foongus.png,Permitted,0,0,0
592,Frillish,Frillish,NULL,5,Common,NULL,Water,Ghost,335,55,40,50,65,85,40,https://img.pokemondb.net/sprites/sword-shield/icon/frillish.png,Permitted,0,0,0
594,Alomomola,Alomomola,NULL,5,Common,NULL,Water,NULL,470,165,75,80,40,45,65,https://img.pokemondb.net/sprites/sword-shield/icon/alomomola.png,Permitted,0,0,0
595,Joltik,Joltik,NULL,5,Common,NULL,Bug,Electric,319,50,47,50,57,50,65,https://img.pokemondb.net/sprites/sword-shield/icon/joltik.png,Permitted,0,0,0
597,Ferroseed,Ferroseed,NULL,5,Common,NULL,Grass,Steel,305,44,50,91,24,86,10,https://img.pokemondb.net/sprites/sword-shield/icon/ferroseed.png,Permitted,0,0,0
599,Klink,Klink,NULL,5,Common,NULL,Steel,NULL,300,40,55,70,45,60,30,https://img.pokemondb.net/sprites/sword-shield/icon/klink.png,Permitted,0,0,0
600,Klang,Klang,NULL,5,Common,Klink,Steel,NULL,440,60,80,95,70,85,50,https://img.pokemondb.net/sprites/sword-shield/icon/klang.png,Permitted,0,0,0
602,Tynamo,Tynamo,NULL,5,Common,NULL,Electric,NULL,275,35,55,40,45,40,60,https://img.pokemondb.net/sprites/sword-shield/icon/tynamo.png,Permitted,0,0,0
603,Eelektrik,Eelektrik,NULL,5,Common,Tynamo,Electric,NULL,405,65,85,70,75,70,40,https://img.pokemondb.net/sprites/sword-shield/icon/eelektrik.png,Permitted,0,0,0
604,Eelektross,Eelektross,NULL,5,Common,Eelektrik,Electric,NULL,515,85,115,80,105,80,50,https://img.pokemondb.net/sprites/sword-shield/icon/eelektross.png,Permitted,0,0,0
605,Elgyem,Elgyem,NULL,5,Common,NULL,Psychic,NULL,335,55,55,55,85,55,30,https://img.pokemondb.net/sprites/sword-shield/icon/elgyem.png,Permitted,0,0,0
607,Litwick,Litwick,NULL,5,Common,NULL,Ghost,Fire,275,50,30,55,65,55,20,https://img.pokemondb.net/sprites/sword-shield/icon/litwick.png,Permitted,0,0,0
608,Lampent,Lampent,NULL,5,Common,Litwick,Ghost,Fire,370,60,40,60,95,60,55,https://img.pokemondb.net/sprites/sword-shield/icon/lampent.png,Permitted,0,0,0
610,Axew,Axew,NULL,5,Common,NULL,Dragon,NULL,320,46,87,60,30,40,57,https://img.pokemondb.net/sprites/sword-shield/icon/axew.png,Permitted,0,0,0
611,Fraxure,Fraxure,NULL,5,Common,Axew,Dragon,NULL,410,66,117,70,40,50,67,https://img.pokemondb.net/sprites/sword-shield/icon/fraxure.png,Permitted,0,0,0
613,Cubchoo,Cubchoo,NULL,5,Common,NULL,Ice,NULL,305,55,70,40,60,40,40,https://img.pokemondb.net/sprites/sword-shield/icon/cubchoo.png,Permitted,0,0,0
615,Cryogonal,Cryogonal,NULL,5,Common,NULL,Ice,NULL,515,80,50,50,95,135,105,https://img.pokemondb.net/sprites/sword-shield/icon/cryogonal.png,Permitted,0,0,0
616,Shelmet,Shelmet,NULL,5,Common,NULL,Bug,NULL,305,50,40,85,40,65,25,https://img.pokemondb.net/sprites/sword-shield/icon/shelmet.png,Permitted,0,0,0
618,Stunfisk,Stunfisk,NULL,5,Common,NULL,Ground,Electric,471,109,66,84,81,99,32,https://img.pokemondb.net/sprites/sword-shield/icon/stunfisk.png,Permitted,0,0,0
618,Galarian Stunfisk,Stunfisk,Galarian,8,Common,NULL,Ground,Steel,471,109,81,99,66,84,32,https://img.pokemondb.net/sprites/sword-shield/icon/stunfisk-galarian.png,Permitted,0,0,0
619,Mienfoo,Mienfoo,NULL,5,Common,NULL,Fighting,NULL,350,45,85,50,55,50,65,https://img.pokemondb.net/sprites/sword-shield/icon/mienfoo.png,Permitted,0,0,0
622,Golett,Golett,NULL,5,Common,NULL,Ground,Ghost,303,59,74,50,35,50,35,https://img.pokemondb.net/sprites/sword-shield/icon/golett.png,Permitted,0,0,0
624,Pawniard,Pawniard,NULL,5,Common,NULL,Dark,Steel,340,45,85,70,40,40,60,https://img.pokemondb.net/sprites/sword-shield/icon/pawniard.png,Permitted,0,0,0
627,Rufflet,Rufflet,NULL,5,Common,NULL,Normal,Flying,350,70,83,50,37,50,60,https://img.pokemondb.net/sprites/sword-shield/icon/rufflet.png,Permitted,0,0,0
628,Hisuian Braviary,Braviary,Hisuian,5,Common,Rufflet,Psychic,Flying,510,110,83,70,112,70,65,https://img.pokemondb.net/s.png,Permitted,0,0,0
629,Vullaby,Vullaby,NULL,5,Common,NULL,Dark,Flying,370,70,55,75,45,65,60,https://img.pokemondb.net/sprites/sword-shield/icon/vullaby.png,Permitted,0,0,0
631,Heatmor,Heatmor,NULL,5,Common,NULL,Fire,NULL,484,85,97,66,105,66,65,https://img.pokemondb.net/sprites/sword-shield/icon/heatmor.png,Permitted,0,0,0
633,Deino,Deino,NULL,5,Common,NULL,Dark,Dragon,300,52,65,50,45,50,38,https://img.pokemondb.net/sprites/sword-shield/icon/deino.png,Permitted,0,0,0
634,Zweilous,Zweilous,NULL,5,Common,Deino,Dark,Dragon,420,72,85,70,65,70,58,https://img.pokemondb.net/sprites/sword-shield/icon/zweilous.png,Permitted,0,0,0
636,Larvesta,Larvesta,NULL,5,Common,NULL,Bug,Fire,360,55,85,55,50,55,60,https://img.pokemondb.net/sprites/sword-shield/icon/larvesta.png,Permitted,0,0,0
650,Chespin,Chespin,NULL,6,Common,NULL,Grass,NULL,313,56,61,65,48,45,38,https://img.pokemondb.net/sprites/sword-shield/icon/chespin.png,Permitted,0,0,0
651,Quilladin,Quilladin,NULL,6,Common,Chespin,Grass,NULL,405,61,78,95,56,58,57,https://img.pokemondb.net/sprites/sword-shield/icon/quilladin.png,Permitted,0,0,0
652,Chesnaught,Chesnaught,NULL,6,Common,Quilladin,Grass,Fighting,530,88,107,122,74,75,64,https://img.pokemondb.net/sprites/sword-shield/icon/chesnaught.png,Permitted,0,0,0
653,Fennekin,Fennekin,NULL,6,Common,NULL,Fire,NULL,307,40,45,40,62,60,60,https://img.pokemondb.net/sprites/sword-shield/icon/fennekin.png,Permitted,0,0,0
654,Braixen,Braixen,NULL,6,Common,Fennekin,Fire,NULL,409,59,59,58,90,70,73,https://img.pokemondb.net/sprites/sword-shield/icon/braixen.png,Permitted,0,0,0
655,Delphox,Delphox,NULL,6,Common,Braixen,Fire,Psychic,534,75,69,72,114,100,104,https://img.pokemondb.net/sprites/sword-shield/icon/delphox.png,Permitted,0,0,0
656,Froakie,Froakie,NULL,6,Common,NULL,Water,NULL,314,41,56,40,62,44,71,https://img.pokemondb.net/sprites/sword-shield/icon/froakie.png,Permitted,0,0,0
657,Frogadier,Frogadier,NULL,6,Common,Froakie,Water,NULL,405,54,63,52,83,56,97,https://img.pokemondb.net/sprites/sword-shield/icon/frogadier.png,Permitted,0,0,0
658,Greninja,Greninja,NULL,6,Common,Frogadier,Water,Dark,530,72,95,67,103,71,122,https://img.pokemondb.net/sprites/sword-shield/icon/greninja.png,Permitted,0,0,0
658,Ash-Greninja,Greninja,Ash-,6,Common,Frogadier,Water,Dark,640,72,145,67,153,71,132,https://img.pokemondb.net/sprites/sword-shield/icon/greninja-ash.png,Permitted,0,0,0
659,Bunnelby,Bunnelby,NULL,6,Common,NULL,Normal,NULL,237,38,36,38,32,36,57,https://img.pokemondb.net/sprites/sword-shield/icon/bunnelby.png,Permitted,0,0,0
661,Fletchling,Fletchling,NULL,6,Common,NULL,Normal,Flying,278,45,50,43,40,38,62,https://img.pokemondb.net/sprites/sword-shield/icon/fletchling.png,Permitted,0,0,0
662,Fletchinder,Fletchinder,NULL,6,Common,Fletchling,Fire,Flying,382,62,73,55,56,52,84,https://img.pokemondb.net/sprites/sword-shield/icon/fletchinder.png,Permitted,0,0,0
664,Scatterbug,Scatterbug,NULL,6,Common,NULL,Bug,NULL,200,38,35,40,27,25,35,https://img.pokemondb.net/sprites/sword-shield/icon/scatterbug.png,Permitted,0,0,0
665,Spewpa,Spewpa,NULL,6,Common,Scatterbug,Bug,NULL,213,45,22,60,27,30,29,https://img.pokemondb.net/sprites/sword-shield/icon/spewpa.png,Permitted,0,0,0
666,Vivillon,Vivillon,NULL,6,Common,Spewpa,Bug,Flying,411,80,52,50,90,50,89,https://img.pokemondb.net/sprites/sword-shield/icon/vivillon.png,Permitted,0,0,0
667,Litleo,Litleo,NULL,6,Common,NULL,Fire,Normal,369,62,50,58,73,54,72,https://img.pokemondb.net/sprites/sword-shield/icon/litleo.png,Permitted,0,0,0
668,Pyroar,Pyroar,NULL,6,Common,Litleo,Fire,Normal,507,86,68,72,109,66,106,https://img.pokemondb.net/sprites/sword-shield/icon/pyroar.png,Permitted,0,0,0
669,Flabébé,Flabébé,NULL,6,Common,NULL,Fairy,NULL,303,44,38,39,61,79,42,https://img.pokemondb.net/sprites/sword-shield/icon/flabebe.png,Permitted,0,0,0
670,Floette,Floette,NULL,6,Common,Flabebe,Fairy,NULL,371,54,45,47,75,98,52,https://img.pokemondb.net/sprites/sword-shield/icon/floette.png,Permitted,0,0,0
671,Florges,Florges,NULL,6,Common,Floette,Fairy,NULL,552,78,65,68,112,154,75,https://img.pokemondb.net/sprites/sword-shield/icon/florges.png,Permitted,0,0,0
672,Skiddo,Skiddo,NULL,6,Common,NULL,Grass,NULL,350,66,65,48,62,57,52,https://img.pokemondb.net/sprites/sword-shield/icon/skiddo.png,Permitted,0,0,0
673,Gogoat,Gogoat,NULL,6,Common,Skiddo,Grass,NULL,531,123,100,62,97,81,68,https://img.pokemondb.net/sprites/sword-shield/icon/gogoat.png,Permitted,0,0,0
674,Pancham,Pancham,NULL,6,Common,NULL,Fighting,NULL,348,67,82,62,46,48,43,https://img.pokemondb.net/sprites/sword-shield/icon/pancham.png,Permitted,0,0,0
675,Pangoro,Pangoro,NULL,6,Common,Pancham,Fighting,Dark,495,95,124,78,69,71,58,https://img.pokemondb.net/sprites/sword-shield/icon/pangoro.png,Permitted,0,0,0
676,Furfrou,Furfrou,NULL,6,Common,NULL,Normal,NULL,472,75,80,60,65,90,102,https://img.pokemondb.net/sprites/sword-shield/icon/furfrou.png,Permitted,0,0,0
677,Espurr,Espurr,NULL,6,Common,NULL,Psychic,NULL,355,62,48,54,63,60,68,https://img.pokemondb.net/sprites/sword-shield/icon/espurr.png,Permitted,0,0,0
678,Meowstic Female,Meowstic,Female,6,Common,Espurr,Psychic,NULL,466,74,48,76,83,81,104,https://img.pokemondb.net/sprites/sword-shield/icon/meowstic-female.png,Permitted,0,0,0
679,Honedge,Honedge,NULL,6,Common,NULL,Steel,Ghost,325,45,80,100,35,37,28,https://img.pokemondb.net/sprites/sword-shield/icon/honedge.png,Permitted,0,0,0
680,Doublade,Doublade,NULL,6,Common,Honedge,Steel,Ghost,448,59,110,150,45,49,35,https://img.pokemondb.net/sprites/sword-shield/icon/doublade.png,Permitted,0,0,0
681,Aegislash Blade Forme,Aegislash,Blade Forme,6,Common,Doublade,Steel,Ghost,500,60,140,50,140,50,60,https://img.pokemondb.net/sprites/sword-shield/icon/aegislash-blade.png,Permitted,0,0,0
682,Spritzee,Spritzee,NULL,6,Common,NULL,Fairy,NULL,341,78,52,60,63,65,23,https://img.pokemondb.net/sprites/sword-shield/icon/spritzee.png,Permitted,0,0,0
684,Swirlix,Swirlix,NULL,6,Common,NULL,Fairy,NULL,341,62,48,66,59,57,49,https://img.pokemondb.net/sprites/sword-shield/icon/swirlix.png,Permitted,0,0,0
686,Inkay,Inkay,NULL,6,Common,NULL,Dark,Psychic,288,53,54,53,37,46,45,https://img.pokemondb.net/sprites/sword-shield/icon/inkay.png,Permitted,0,0,0
688,Binacle,Binacle,NULL,6,Common,NULL,Rock,Water,306,42,52,67,39,56,50,https://img.pokemondb.net/sprites/sword-shield/icon/binacle.png,Permitted,0,0,0
689,Barbaracle,Barbaracle,NULL,6,Common,Binacle,Rock,Water,500,72,105,115,54,86,68,https://img.pokemondb.net/sprites/sword-shield/icon/barbaracle.png,Permitted,0,0,0
690,Skrelp,Skrelp,NULL,6,Common,NULL,Poison,Water,320,50,60,60,60,60,30,https://img.pokemondb.net/sprites/sword-shield/icon/skrelp.png,Permitted,0,0,0
692,Clauncher,Clauncher,NULL,6,Common,NULL,Water,NULL,330,50,53,62,58,63,44,https://img.pokemondb.net/sprites/sword-shield/icon/clauncher.png,Permitted,0,0,0
694,Helioptile,Helioptile,NULL,6,Common,NULL,Electric,Normal,289,44,38,33,61,43,70,https://img.pokemondb.net/sprites/sword-shield/icon/helioptile.png,Permitted,0,0,0
696,Tyrunt,Tyrunt,NULL,6,Common,NULL,Rock,Dragon,362,58,89,77,45,45,48,https://img.pokemondb.net/sprites/sword-shield/icon/tyrunt.png,Permitted,0,0,0
698,Amaura,Amaura,NULL,6,Common,NULL,Rock,Ice,362,77,59,50,67,63,46,https://img.pokemondb.net/sprites/sword-shield/icon/amaura.png,Permitted,0,0,0
699,Aurorus,Aurorus,NULL,6,Common,Amaura,Rock,Ice,521,123,77,72,99,92,58,https://img.pokemondb.net/sprites/sword-shield/icon/aurorus.png,Permitted,0,0,0
703,Carbink,Carbink,NULL,6,Common,NULL,Rock,Fairy,500,50,50,150,50,150,50,https://img.pokemondb.net/sprites/sword-shield/icon/carbink.png,Permitted,0,0,0
704,Goomy,Goomy,NULL,6,Common,NULL,Dragon,NULL,300,45,50,35,55,75,40,https://img.pokemondb.net/sprites/sword-shield/icon/goomy.png,Permitted,0,0,0
705,Hisuian Sliggoo,Sliggoo,Hisuian,6,Common,Goomy,Dragon,Steel,452,58,75,83,83,113,40,https://img.pokemondb.net/s.png,Permitted,0,0,0
705,Sliggoo,Sliggoo,NULL,6,Common,Goomy,Dragon,NULL,452,68,75,53,83,113,60,https://img.pokemondb.net/sprites/sword-shield/icon/sliggoo.png,Permitted,0,0,0
706,Hisuian Goodra,Goodra,Hisuian,6,Common,Sliggoo,Dragon,Steel,600,80,100,100,110,150,60,https://img.pokemondb.net/s.png,Permitted,0,0,0
708,Phantump,Phantump,NULL,6,Common,NULL,Ghost,Grass,309,43,70,48,50,60,38,https://img.pokemondb.net/sprites/sword-shield/icon/phantump.png,Permitted,0,0,0
710,Pumpkaboo Super Size,Pumpkaboo,Super Size,6,Common,NULL,Ghost,Grass,335,59,66,70,44,55,41,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-super.png,Permitted,0,0,0
710,Pumpkaboo Large Size,Pumpkaboo,Large Size,6,Common,NULL,Ghost,Grass,335,54,66,70,44,55,46,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-large.png,Permitted,0,0,0
710,Pumpkaboo Small Size,Pumpkaboo,Small Size,6,Common,NULL,Ghost,Grass,335,44,66,70,44,55,56,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-small.png,Permitted,0,0,0
710,Pumpkaboo Average Size,Pumpkaboo,Average Size,6,Common,NULL,Ghost,Grass,335,49,66,70,44,55,51,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-average.png,Permitted,0,0,0
711,Gourgeist Average Size,Gourgeist,Average Size,6,Common,Pumpkaboo,Ghost,Grass,494,65,90,122,58,75,84,https://img.pokemondb.net/sprites/sword-shield/icon/gourgeist-average.png,Permitted,0,0,0
712,Bergmite,Bergmite,NULL,6,Common,NULL,Ice,NULL,304,55,69,85,32,35,28,https://img.pokemondb.net/sprites/sword-shield/icon/bergmite.png,Permitted,0,0,0
713,Hisuian Avalugg,Avalugg,Hisuian,6,Common,Bergmite,Ice,Rock,514,95,127,184,34,36,38,https://img.pokemondb.net/s.png,Permitted,0,0,0
713,Avalugg,Avalugg,NULL,6,Common,Bergmite,Ice,NULL,514,95,117,184,44,46,28,https://img.pokemondb.net/sprites/sword-shield/icon/avalugg.png,Permitted,0,0,0
714,Noibat,Noibat,NULL,6,Common,NULL,Flying,Dragon,245,40,30,35,45,40,55,https://img.pokemondb.net/sprites/sword-shield/icon/noibat.png,Permitted,0,0,0
722,Rowlet,Rowlet,NULL,7,Common,NULL,Grass,Flying,320,68,55,55,50,50,42,https://img.pokemondb.net/sprites/sword-shield/icon/rowlet.png,Permitted,0,0,0
723,Dartrix,Dartrix,NULL,7,Common,Rowlet,Grass,Flying,420,78,75,75,70,70,52,https://img.pokemondb.net/sprites/sword-shield/icon/dartrix.png,Permitted,0,0,0
724,Hisuian Decidueye,Decidueye,Hisuian,7,Common,Dartrix,Grass,Fighting,530,88,112,80,95,95,60,https://img.pokemondb.net/s.png,Permitted,0,0,0
725,Litten,Litten,NULL,7,Common,NULL,Fire,NULL,320,45,65,40,60,40,70,https://img.pokemondb.net/sprites/sword-shield/icon/litten.png,Permitted,0,0,0
728,Popplio,Popplio,NULL,7,Common,NULL,Water,NULL,320,50,54,54,66,56,40,https://img.pokemondb.net/sprites/sword-shield/icon/popplio.png,Permitted,0,0,0
729,Brionne,Brionne,NULL,7,Common,Popplio,Water,NULL,420,60,69,69,91,81,50,https://img.pokemondb.net/sprites/sword-shield/icon/brionne.png,Permitted,0,0,0
731,Pikipek,Pikipek,NULL,7,Common,NULL,Normal,Flying,265,35,75,30,30,30,65,https://img.pokemondb.net/sprites/sword-shield/icon/pikipek.png,Permitted,0,0,0
732,Trumbeak,Trumbeak,NULL,7,Common,Pikipek,Normal,Flying,355,55,85,50,40,50,75,https://img.pokemondb.net/sprites/sword-shield/icon/trumbeak.png,Permitted,0,0,0
733,Toucannon,Toucannon,NULL,7,Common,Trumbeak,Normal,Flying,485,80,120,75,75,75,60,https://img.pokemondb.net/sprites/sword-shield/icon/toucannon.png,Permitted,0,0,0
734,Yungoos,Yungoos,NULL,7,Common,NULL,Normal,NULL,253,48,70,30,30,30,45,https://img.pokemondb.net/sprites/sword-shield/icon/yungoos.png,Permitted,0,0,0
735,Gumshoos,Gumshoos,NULL,7,Common,Yungoos,Normal,NULL,418,88,110,60,55,60,45,https://img.pokemondb.net/sprites/sword-shield/icon/gumshoos.png,Permitted,0,0,0
736,Grubbin,Grubbin,NULL,7,Common,NULL,Bug,NULL,300,47,62,45,55,45,46,https://img.pokemondb.net/sprites/sword-shield/icon/grubbin.png,Permitted,0,0,0
739,Crabrawler,Crabrawler,NULL,7,Common,NULL,Fighting,NULL,338,47,82,57,42,47,63,https://img.pokemondb.net/sprites/sword-shield/icon/crabrawler.png,Permitted,0,0,0
740,Crabominable,Crabominable,NULL,7,Common,Crabrawler,Fighting,Ice,478,97,132,77,62,67,43,https://img.pokemondb.net/sprites/sword-shield/icon/crabominable.png,Permitted,0,0,0
741,Oricorio Pa'u Style,Oricorio,Pa'u Style,7,Common,NULL,Psychic,Flying,476,75,70,70,98,70,93,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-pau.png,Permitted,0,0,0
741,Oricorio Pom-Pom Style,Oricorio,Pom-Pom Style,7,Common,NULL,Electric,Flying,476,75,70,70,98,70,93,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-pom-pom.png,Permitted,0,0,0
741,Oricorio Sensu Style,Oricorio,Sensu Style,7,Common,NULL,Ghost,Flying,476,75,70,70,98,70,93,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-sensu.png,Permitted,0,0,0
741,Oricorio Baile Style,Oricorio,Baile Style,7,Common,NULL,Fire,Flying,476,75,70,70,98,70,93,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-baile.png,Permitted,0,0,0
742,Cutiefly,Cutiefly,NULL,7,Common,NULL,Bug,Fairy,304,40,45,40,55,40,84,https://img.pokemondb.net/sprites/sword-shield/icon/cutiefly.png,Permitted,0,0,0
744,Rockruff,Rockruff,NULL,7,Common,NULL,Rock,NULL,280,45,65,40,30,40,60,https://img.pokemondb.net/sprites/sword-shield/icon/rockruff.png,Permitted,0,0,0
744,Own Tempo Rockruff,Rockruff,Own Tempo,7,Common,NULL,Rock,NULL,280,45,65,40,30,40,60,https://img.pokemondb.net/sprites/sword-shield/icon/rockruff-own-tempo.png,Permitted,0,0,0
746,Wishiwashi School Form,Wishiwashi,School Form,7,Common,NULL,Water,NULL,620,45,140,130,140,135,30,https://img.pokemondb.net/sprites/sword-shield/icon/wishiwashi-school.png,Permitted,0,0,0
