Move,Use Percentage,Pokemon,Monthly Move Use,Damage Class,Type1,Type2
Poltergeist,32.135,Runerigus,0,Physical,Ground,Ghost
Poltergeist,6.768,Gourgeist Small Size,0,Physical,Grass,Ghost
Poltergeist,92.839,Dusknoir,0,Physical,Ghost,Ghost
Poltergeist,48.827,Decidueye,0,Physical,Grass,Ghost
Poltergeist,75.387,Golurk,0,Physical,Ground,Ghost
Endure,82.904,Shedinja,34.81968,Status,Bug,Ghost
Endure,19.246,Shuckle,1.34722,Status,Rock,Bug
Endure,24.724,Rhyperior,2.22516,Status,Ground,Rock
Endure,32.885,Ninjask,0,Status,Bug,Flying
Endure,15.593,Lycanroc Midday Form,0,Status,Rock,Rock
Sunsteel Strike,85.426,Dusk Mane Necrozma,41.85874,Physical,Psychic,Steel
Psychic Fangs,24.367,Dusk Mane Necrozma,11.93983,Physical,Psychic,Steel
Psychic Fangs,62.715,Dracovish,20.0688,Physical,Water,Dragon
Psychic Fangs,10.582,Luxray,0.21164,Physical,Electric,Electric
Psychic Fangs,6.225,Sharpedo,0,Physical,Water,Dark
Psychic Fangs,18.472,Lycanroc Dusk Form,0,Physical,Rock,Rock
Psychic Fangs,9.602,Lycanroc Midday Form,0,Physical,Rock,Rock
Psychic Fangs,12.226,Lycanroc Midnight Form,0,Physical,Rock,Rock
Wide Guard,60.199,Regigigas,22.27363,Status,Normal,Normal
Wide Guard,30.339,Celesteela,7.88814,Status,Flying,Steel
Wide Guard,97.829,Araquanid,14.67435,Status,Bug,Water
Wide Guard,52.704,Zamazenta Crowned Shield,21.60864,Status,Fighting,Steel
Wide Guard,48.488,Mienshao,8.72784,Status,Fighting,Fighting
Wide Guard,78.786,Hitmontop,21.27222,Status,Fighting,Fighting
Wide Guard,46.74,Stakataka,10.7502,Status,Steel,Rock
Wide Guard,12.209,Swampert,0.85463,Status,Water,Ground
Wide Guard,20.13,Pelipper,1.6104,Status,Water,Flying
Wide Guard,61.137,Kingler,5.50233,Status,Water,Water
Wide Guard,33.461,Aegislash Shield Forme,3.3461,Status,Steel,Ghost
Wide Guard,31.987,Gigalith,1.27948,Status,Rock,Rock
Wide Guard,85.889,Aerodactyl,4.29445,Status,Rock,Flying
Wide Guard,41.11,Stonjourner,1.2333,Status,Rock,Rock
Wide Guard,12.818,Conkeldurr,1.2818,Status,Fighting,Fighting
Wide Guard,94.773,Mantine,2.84319,Status,Water,Flying
Wide Guard,94.075,Machamp,3.763,Status,Fighting,Fighting
Wide Guard,9.545,Turtonator,0,Status,Fire,Dragon
Wide Guard,7.525,Gallade,0,Status,Psychic,Fighting
Night Shade,67.739,Dusclops,59.61032,Special,Ghost,Ghost
Night Shade,9.682,Jellicent,0.58092,Special,Water,Ghost
Night Shade,4.317,Runerigus,0,Special,Ground,Ghost
Night Shade,14.732,Cofagrigus,0,Special,Ghost,Ghost
Night Shade,52.4,Galarian Corsola,0,Special,Ghost,Ghost
Pain Split,22.982,Dusclops,20.22416,Status,Ghost,Ghost
Pain Split,13.078,Giratina Altered Forme,1.17702,Status,Ghost,Dragon
Pain Split,3.745,Dusknoir,0,Status,Ghost,Ghost
Haze,9.145,Dusclops,8.0476,Status,Ghost,Ghost
Haze,61.551,Altaria,1.84653,Status,Flying,Dragon
Haze,83.127,Crobat,4.15635,Status,Poison,Flying
Haze,52.481,Vaporeon,0,Status,Water,Water
Haze,54.89,Galarian Corsola,0,Status,Ghost,Ghost
Eruption,60.986,Torkoal,38.42118,Special,Fire,Fire
Burning Jealousy,36.362,Torkoal,22.90806,Special,Fire,Fire
Burning Jealousy,33.404,Zoroark,0,Special,Dark,Dark
Burning Jealousy,5.734,Thievul,0,Special,Dark,Dark
Burning Jealousy,14.324,Turtonator,0,Special,Fire,Dragon
Burning Jealousy,15.74,Ninetales,0,Special,Fire,Fire
Burning Jealousy,46.833,Cursola,0,Special,Ghost,Ghost
Draco Meteor,67.739,Kingdra,25.06343,Special,Water,Dragon
Draco Meteor,79.675,White Kyurem,75.69125,Special,Dragon,Ice
Draco Meteor,3.283,Dragapult,1.77282,Special,Ghost,Dragon
Draco Meteor,59.592,Hydreigon,7.74696,Special,Dark,Dragon
Draco Meteor,89.562,Regidrago,10.74744,Special,Dragon,Dragon
Draco Meteor,12.207,Salamence,0.97656,Special,Flying,Dragon
Draco Meteor,6.134,Giratina Origin Forme,0.98144,Special,Ghost,Dragon
Draco Meteor,7.671,Altaria,0.23013,Special,Flying,Dragon
Draco Meteor,16.308,Alolan Exeggutor,0.97848,Special,Grass,Dragon
Draco Meteor,79.107,Duraludon,6.32856,Special,Steel,Dragon
Draco Meteor,61.082,Appletun,2.44328,Special,Grass,Dragon
Draco Meteor,8.428,Giratina Altered Forme,0.75852,Special,Ghost,Dragon
Draco Meteor,34.108,Goodra,2.04648,Special,Dragon,Dragon
Draco Meteor,58.197,Drampa,2.32788,Special,Normal,Dragon
Draco Meteor,77.974,Turtonator,0,Special,Fire,Dragon
Draco Meteor,91.591,Noivern,0,Special,Flying,Dragon
Draco Meteor,15.644,Flygon,0,Special,Ground,Dragon
Draco Meteor,88.575,Dragalge,0,Special,Poison,Dragon
Outrage,27.002,Kingdra,9.99074,Physical,Water,Dragon
Outrage,12.294,Zygarde Complete Forme,5.16348,Physical,Ground,Dragon
Outrage,12.738,Dracovish,4.07616,Physical,Water,Dragon
Outrage,5.209,Salamence,0.41672,Physical,Flying,Dragon
Outrage,8.226,Tyranitar,1.97424,Physical,Rock,Dark
Outrage,54.128,Garchomp,8.1192,Physical,Ground,Dragon
Outrage,35.972,Dracozolt,2.87776,Physical,Electric,Dragon
Outrage,10.926,Dragonite,1.0926,Physical,Flying,Dragon
Outrage,17.272,Giratina Altered Forme,1.55448,Physical,Ghost,Dragon
Outrage,21.096,Black Kyurem,1.47672,Physical,Dragon,Ice
Outrage,11.452,Goodra,0.68712,Physical,Dragon,Dragon
Outrage,87.645,Tyrantrum,804.5811,Physical,Rock,Dragon
Outrage,3.995,Haxorus,0,Physical,Dragon,Dragon
Outrage,12.226,Flapple,0,Physical,Grass,Dragon
Waterfall,26.476,Kingdra,9.79612,Physical,Water,Dragon
Waterfall,10.256,Barraskewda,3.79472,Physical,Water,Water
Waterfall,99.407,Gyarados,14.91105,Physical,Water,Flying
Waterfall,10.643,Kabutops,0.42572,Physical,Water,Rock
Waterfall,10.797,Eiscue Ice Face,0,Physical,Ice,Ice
Waterfall,53.071,Sharpedo,0,Physical,Water,Dark
Waterfall,7.553,Crawdaunt,0,Physical,Water,Dark
Waterfall,5.122,Seaking,0,Physical,Water,Water
Waterfall,39.057,Poliwrath,0,Physical,Water,Fighting
Muddy Water,14.093,Kingdra,5.21441,Special,Water,Dragon
Muddy Water,58.173,Tapu Fini,43.04802,Special,Water,Fairy
Muddy Water,65.185,Milotic,19.5555,Special,Water,Water
Muddy Water,26.896,Ludicolo,4.30336,Special,Water,Grass
Muddy Water,60.292,Slowking,1.20584,Special,Water,Psychic
Muddy Water,5.396,Jellicent,0.32376,Special,Water,Ghost
Muddy Water,8.063,Vaporeon,0,Special,Water,Water
Muddy Water,17.863,Golduck,0,Special,Water,Water
Muddy Water,12.156,Tentacruel,0,Special,Poison,Water
Muddy Water,5.121,Lickilicky,0,Special,Normal,Normal
Nuzzle,84.644,Raichu,78.71892,Physical,Electric,Electric
Nuzzle,10.08,Pikachu,1.3104,Physical,Electric,Electric
Nuzzle,96.414,Togedemaru,6.74898,Physical,Electric,Steel
Nuzzle,49.07,Boltund,0.9814,Physical,Electric,Electric
Nuzzle,93.289,Emolga,0,Physical,Electric,Flying
Nuzzle,83.039,Dedenne,0,Physical,Electric,Fairy
Tail Whip,4.506,Raichu,4.19058,Status,Electric,Electric
Feint,3.954,Raichu,3.67722,Physical,Electric,Electric
Feint,6.526,Pheromosa,1.89254,Physical,Bug,Fighting
Feint,19.536,Mienshao,3.51648,Physical,Fighting,Fighting
Feint,15.948,Weavile,2.23272,Physical,Dark,Ice
Feint,52.647,Hitmontop,14.21469,Physical,Fighting,Fighting
Feint,21.703,Talonflame,4.77466,Physical,Fire,Flying
Feint,85.01,Toxicroak,1.7002,Physical,Poison,Fighting
Feint,34.183,Riolu,4.44379,Physical,Fighting,Fighting
Feint,4.838,Accelgor,0.33866,Physical,Bug,Bug
Sacred Fire,88.425,Entei,44.2125,Physical,Fire,Fire
Stomping Tantrum,14.102,Entei,7.051,Physical,Fire,Fire
Stomping Tantrum,80.505,Seismitoad,47.49795,Physical,Water,Ground
Stomping Tantrum,79.646,Metagross,21.50442,Physical,Psychic,Steel
Stomping Tantrum,50.526,Galarian Zapdos,13.13676,Physical,Fighting,Flying
Stomping Tantrum,7.269,Garchomp,1.09035,Physical,Ground,Dragon
Stomping Tantrum,64.555,Gigalith,2.5822,Physical,Rock,Rock
Stomping Tantrum,83.167,Durant,3.32668,Physical,Bug,Steel
Stomping Tantrum,28.727,Terrakion,1.43635,Physical,Rock,Fighting
Stomping Tantrum,97.933,Garbodor,0.97933,Physical,Poison,Poison
Stomping Tantrum,11.301,Tyrantrum,103.74318,Physical,Rock,Dragon
Stomping Tantrum,71.558,Arctozolt,0,Physical,Electric,Ice
Stomping Tantrum,17.549,Lycanroc Midnight Form,0,Physical,Rock,Rock
Stomping Tantrum,4.777,Lickilicky,0,Physical,Normal,Normal
Moongeist Beam,99.996,Dawn Wings Necrozma,9.9996,Special,Psychic,Ghost
Meteor Beam,14.663,Eternatus,6.01183,Special,Poison,Dragon
Meteor Beam,92.932,Coalossal,37.1728,Special,Fire,Rock
Meteor Beam,95.905,Dawn Wings Necrozma,9.5905,Special,Psychic,Ghost
Meteor Beam,45.651,Celesteela,11.86926,Special,Flying,Steel
Meteor Beam,23.5,Nihilego,1.645,Special,Rock,Poison
Meteor Beam,42.174,Cradily,4.63914,Special,Rock,Grass
Meteor Beam,41.698,Starmie,0,Special,Water,Psychic
Meteor Beam,20.336,Cursola,0,Special,Ghost,Ghost
Meteor Beam,41.929,Beheeyem,0,Special,Psychic,Psychic
Moonlight,79.625,Umbreon,27.86875,Status,Dark,Dark
Moonlight,5.286,Clefable,0.37002,Status,Fairy,Fairy
Moonlight,46.023,Cresselia,4.6023,Status,Psychic,Psychic
Freeze Dry,39.128,White Kyurem,37.1716,Special,Dragon,Ice
Freeze Dry,89.979,Lapras,54.88719,Special,Water,Ice
Freeze Dry,70.517,Alolan Ninetales,11.28272,Special,Ice,Fairy
Freeze Dry,67.208,Articuno,2.68832,Special,Ice,Flying
Freeze Dry,98.571,Mr. Rime,1.97142,Special,Psychic,Ice
Freeze Dry,99.721,Glaceon,0.99721,Special,Ice,Ice
Freeze Dry,91.832,Vanilluxe,0,Special,Ice,Ice
Freeze Dry,97.435,Arctovish,0,Special,Water,Ice
Calm Mind,40.074,Tapu Fini,29.65476,Status,Water,Fairy
Calm Mind,67.626,Alcremie,12.17268,Status,Fairy,Fairy
Calm Mind,13.682,Slowking,0.27364,Status,Water,Psychic
Calm Mind,41.204,Galarian Articuno,5.76856,Status,Psychic,Flying
Calm Mind,13.177,Latias,0.79062,Status,Psychic,Dragon
Calm Mind,16.519,Blacephalon,1.48671,Status,Fire,Ghost
Calm Mind,13.065,Giratina Altered Forme,1.17585,Status,Ghost,Dragon
Calm Mind,34.04,Cresselia,3.404,Status,Psychic,Psychic
Calm Mind,10.694,Blissey,0.32082,Status,Normal,Normal
Calm Mind,3.264,Orbeetle,0,Status,Bug,Psychic
Calm Mind,5.982,Noctowl,0,Status,Normal,Flying
Heal Pulse,31.413,Tapu Fini,23.24562,Status,Water,Fairy
Heal Pulse,10.812,Cherrim,0.86496,Status,Grass,Grass
Heal Pulse,41.47,Latias,2.4882,Status,Psychic,Dragon
Heal Pulse,25.216,Blissey,0.75648,Status,Normal,Normal
Heal Pulse,24.07,Clawitzer,0,Status,Water,Water
Heal Pulse,70.075,Aromatisse,0,Status,Fairy,Fairy
Nature's Madness,20.283,Tapu Fini,15.00942,Special,Water,Fairy
Nature's Madness,14.898,Tapu Lele,3.42654,Special,Psychic,Fairy
Nature's Madness,15.913,Tapu Koko,4.29651,Special,Electric,Fairy
Scald,14.531,Tapu Fini,10.75294,Special,Water,Fairy
Scald,5.434,Dragapult,2.93436,Special,Ghost,Dragon
Scald,8.363,Araquanid,1.25445,Special,Bug,Water
Scald,90.484,Suicune,25.33552,Special,Water,Water
Scald,25.404,Milotic,7.6212,Special,Water,Water
Scald,95.212,Politoed,6.66484,Special,Water,Water
Scald,28.693,Ludicolo,4.59088,Special,Water,Grass
Scald,12.315,Slowking,0.2463,Special,Water,Psychic
Scald,76.433,Azumarill,6.87897,Special,Water,Fairy
Scald,99.846,Toxapex,4.9923,Special,Poison,Water
Scald,94.045,Pelipper,7.5236,Special,Water,Flying
Scald,44.706,Pincurchin,4.02354,Special,Electric,Electric
Scald,50.476,Starmie,0,Special,Water,Psychic
Scald,83.766,Vaporeon,0,Special,Water,Water
Scald,21.07,Golduck,0,Special,Water,Water
Scald,21.57,Cursola,0,Special,Ghost,Ghost
Scald,81.957,Seaking,0,Special,Water,Water
Scald,33.149,Tentacruel,0,Special,Poison,Water
Surf,5.623,Tapu Fini,4.16102,Special,Water,Fairy
Surf,16.923,Dragapult,9.13842,Special,Ghost,Dragon
Surf,3.507,Lapras,2.13927,Special,Water,Ice
Surf,86.031,Sneasel,2.58093,Special,Dark,Ice
Surf,7.487,Ludicolo,1.19792,Special,Water,Grass
Surf,53.147,Pikachu,6.90911,Special,Electric,Electric
Surf,28.468,Jellicent,1.70808,Special,Water,Ghost
Surf,59.229,Latias,3.55374,Special,Psychic,Dragon
Surf,44.252,Obstagoon,2.65512,Special,Dark,Normal
Surf,28.05,Goodra,1.683,Special,Dragon,Dragon
Surf,94.75,Qwilfish,0,Special,Poison,Water
Surf,22.034,Alolan Raichu,0,Special,Electric,Psychic
Surf,10.01,Vaporeon,0,Special,Water,Water
Surf,51.792,Golduck,0,Special,Water,Water
Surf,3.728,Galarian Slowbro,0,Special,Poison,Psychic
Surf,35.829,Stoutland,0,Special,Normal,Normal
Surf,13.052,Exploud,0,Special,Normal,Normal
Surf,4.652,Seaking,0,Special,Water,Water
Quash,83.107,Sableye,39.06029,Status,Ghost,Dark
Sunny Day,24.331,Sableye,11.43557,Status,Ghost,Dark
Sunny Day,5.795,Meowstic Male,0.86925,Status,Psychic,Psychic
Sunny Day,4.683,Sneasel,0.14049,Status,Dark,Ice
Sunny Day,92.09,Drifblim,2.7627,Status,Ghost,Flying
Sunny Day,7.301,Cherrim,0.58408,Status,Grass,Grass
Sunny Day,39.137,Klefki,1.95685,Status,Fairy,Steel
Sunny Day,9.995,Riolu,1.29935,Status,Fighting,Fighting
Sunny Day,6.856,Crobat,0.3428,Status,Poison,Flying
Surging Strikes,99.864,Urshifu Rapid Strike Style,57.92112,Physical,Water,Fighting
Aqua Jet,91.829,Urshifu Rapid Strike Style,53.26082,Physical,Water,Fighting
Aqua Jet,15.378,Azumarill,1.38402,Physical,Water,Fairy
Aqua Jet,17.203,Dragonite,1.7203,Physical,Flying,Dragon
Aqua Jet,14.422,Kabutops,0.57688,Physical,Water,Rock
Aqua Jet,19.157,Clawitzer,0,Physical,Water,Water
Aqua Jet,98.485,Qwilfish,0,Physical,Poison,Water
Aqua Jet,15.092,Beartic,0,Physical,Ice,Ice
Aqua Jet,42.398,Golisopod,0,Physical,Bug,Water
Aqua Jet,63.646,Golduck,0,Physical,Water,Water
Aqua Jet,92.698,Crawdaunt,0,Physical,Water,Dark
Psychic,82.087,Tapu Lele,18.88001,Special,Psychic,Fairy
Psychic,15.22,Meowstic Male,2.283,Special,Psychic,Psychic
Psychic,3.966,Politoed,0.27762,Special,Water,Water
Psychic,7.485,Oranguru,1.27245,Special,Normal,Psychic
Psychic,16.943,Cresselia,1.6943,Special,Psychic,Psychic
Psychic,7.556,Gengar,0.7556,Special,Ghost,Poison
Psychic,37.243,Espeon,1.11729,Special,Psychic,Psychic
Psychic,5.679,Alolan Raichu,0,Special,Electric,Psychic
Psychic,10.077,Cofagrigus,0,Special,Ghost,Ghost
Psychic,18.997,Starmie,0,Special,Water,Psychic
Psychic,3.49,Ribombee,0,Special,Bug,Fairy
Psychic,4.068,Galarian Slowbro,0,Special,Poison,Psychic
Psychic,15.313,Claydol,0,Special,Ground,Psychic
Psychic,5.494,Sigilyph,0,Special,Psychic,Flying
Psychic,22.222,Orbeetle,0,Special,Bug,Psychic
Psychic,6.597,Beheeyem,0,Special,Psychic,Psychic
Hypnosis,77.277,Gothitelle,15.4554,Status,Psychic,Psychic
Hypnosis,11.07,Bronzong,2.9889,Status,Psychic,Steel
Hypnosis,50.544,Milotic,15.1632,Status,Water,Water
Hypnosis,12.363,Exeggutor,0.37089,Status,Grass,Psychic
Hypnosis,5.279,Gengar,0.5279,Status,Ghost,Poison
Hypnosis,53.85,Crobat,2.6925,Status,Poison,Flying
Hypnosis,51.111,Mime Galarian Mr. Mime,1.02222,Status,Psychic,Ice
Hypnosis,8.447,Ninetales,0,Status,Fire,Fire
Hypnosis,38.724,Golduck,0,Status,Water,Water
Hypnosis,5.295,Unfezant,0,Status,Normal,Flying
Hypnosis,15.595,Orbeetle,0,Status,Bug,Psychic
Liquidation,91.553,Seismitoad,54.01627,Physical,Water,Ground
Liquidation,84.181,Barraskewda,31.14697,Physical,Water,Water
Liquidation,91.623,Araquanid,13.74345,Physical,Bug,Water
Liquidation,94.763,Swampert,6.63341,Physical,Water,Ground
Liquidation,13.001,Azumarill,1.17009,Physical,Water,Fairy
Liquidation,81.599,Kabutops,3.26396,Physical,Water,Rock
Liquidation,99.611,Drednaw,3.98444,Physical,Water,Rock
Liquidation,6.812,Wishiwashi Solo Form,0.06812,Physical,Water,Water
Liquidation,68.399,Cloyster,1.36798,Physical,Water,Ice
Liquidation,62.331,Beartic,0,Physical,Ice,Ice
Liquidation,20.198,Eiscue Ice Face,0,Physical,Ice,Ice
Liquidation,38.927,Sharpedo,0,Physical,Water,Dark
Liquidation,90.634,Golisopod,0,Physical,Bug,Water
Liquidation,37.905,Crawdaunt,0,Physical,Water,Dark
Liquidation,58.636,Poliwrath,0,Physical,Water,Fighting
Liquidation,99.994,Corsola,0,Physical,Water,Rock
Brave Bird,65.671,Tapu Koko,17.73117,Physical,Electric,Fairy
Brave Bird,93.244,Galarian Zapdos,24.24344,Physical,Fighting,Flying
Brave Bird,62.48,Talonflame,13.7456,Physical,Fire,Flying
Brave Bird,37.405,Mandibuzz,1.12215,Physical,Dark,Flying
Brave Bird,89.734,Corviknight,8.9734,Physical,Flying,Steel
Brave Bird,74.159,Crobat,3.70795,Physical,Poison,Flying
Brave Bird,17.577,Blaziken,1.05462,Physical,Fire,Fighting
Brave Bird,9.564,Hawlucha,0.28692,Physical,Fighting,Flying
Brave Bird,99.987,Braviary,0,Physical,Normal,Flying
Brave Bird,33.114,Sirfetch'd,0,Physical,Fighting,Fighting
Brave Bird,88.439,Unfezant,0,Physical,Normal,Flying
Brave Bird,30.498,Decidueye,0,Physical,Grass,Ghost
Burn Up,18.863,Moltres,0.56589,Special,Fire,Flying
Iron Head,29.976,Cinderace,13.4892,Physical,Fire,Fire
Iron Head,8.392,Bronzong,2.26584,Physical,Psychic,Steel
Iron Head,8.331,Celesteela,2.16606,Physical,Flying,Steel
Iron Head,75.875,Metagross,20.48625,Physical,Psychic,Steel
Iron Head,5.745,Snorlax,1.0341,Physical,Normal,Normal
Iron Head,99.473,Escavalier,8.95257,Physical,Bug,Steel
Iron Head,9.738,Tyranitar,2.33712,Physical,Rock,Dark
Iron Head,5.116,Giratina Origin Forme,0.81856,Physical,Ghost,Dragon
Iron Head,35.248,Togedemaru,2.46736,Physical,Electric,Steel
Iron Head,7.054,Garchomp,1.0581,Physical,Ground,Dragon
Iron Head,97.594,Excadrill,9.7594,Physical,Ground,Steel
Iron Head,26.54,Aegislash Shield Forme,2.654,Physical,Steel,Ghost
Iron Head,49.988,Mudsdale,2.99928,Physical,Ground,Ground
Iron Head,52.682,Gigalith,2.10728,Physical,Rock,Rock
Iron Head,78.545,Bisharp,7.8545,Physical,Dark,Steel
Iron Head,60.238,Corviknight,6.0238,Physical,Flying,Steel
Iron Head,100,Durant,4,Physical,Bug,Steel
Iron Head,90.211,Cobalion,5.41266,Physical,Fighting,Steel
Iron Head,13.048,Hawlucha,0.39144,Physical,Fighting,Flying
Iron Head,12.333,Dhelmise,0,Physical,Grass,Ghost
Iron Head,61.24,Copperajah,0,Physical,Steel,Steel
Iron Head,9.379,Eiscue Ice Face,0,Physical,Ice,Ice
Iron Head,11.04,Hippowdon,0,Physical,Ground,Ground
Iron Head,8.632,Lycanroc Dusk Form,0,Physical,Rock,Rock
Iron Head,90.865,Perrserker,0,Physical,Steel,Steel
Iron Head,27.362,Bouffalant,0,Physical,Normal,Normal
Iron Head,36.301,Sandaconda,0,Physical,Ground,Ground
Iron Head,6.95,Stoutland,0,Physical,Normal,Normal
Iron Head,61.839,Falinks,0,Physical,Fighting,Fighting
Iron Head,77.228,Passimian,0,Physical,Fighting,Fighting
Iron Head,6.944,Lycanroc Midday Form,0,Physical,Rock,Rock
Iron Head,42.398,Marowak,0,Physical,Ground,Ground
Iron Head,64.331,Alolan Sandslash,0,Physical,Ice,Steel
Iron Head,6.649,Lycanroc Midnight Form,0,Physical,Rock,Rock
Iron Head,93.224,Steelix,0,Physical,Ground,Steel
Nasty Plot,60.352,Heat Rotom,25.95136,Status,Electric,Fire
Nasty Plot,13.675,Hydreigon,1.77775,Status,Dark,Dragon
Nasty Plot,42.43,Galarian Moltres,14.8505,Status,Dark,Flying
Nasty Plot,24.378,Wash Rotom,3.90048,Status,Electric,Water
Nasty Plot,10.223,Swoobat,0.20446,Status,Psychic,Flying
Nasty Plot,9.508,Mow Rotom,0.28524,Status,Electric,Grass
Nasty Plot,11.469,Gengar,1.1469,Status,Ghost,Poison
Nasty Plot,5.636,Alolan Raichu,0,Status,Electric,Psychic
Nasty Plot,11.458,Alakazam,0,Status,Psychic,Psychic
Nasty Plot,17.652,Frost Rotom,0,Status,Electric,Ice
Nasty Plot,88.403,Fan Rotom,0,Status,Electric,Flying
Nasty Plot,31.279,Noctowl,0,Status,Normal,Flying
Dynamax Cannon,71.187,Eternatus,29.18667,Special,Poison,Dragon
Cosmic Power,33.131,Eternatus,13.58371,Status,Poison,Dragon
Cosmic Power,9.989,Clefable,0.69923,Status,Fairy,Fairy
Toxic,21.734,Eternatus,8.91094,Status,Poison,Dragon
Toxic,76.158,Shuckle,5.33106,Status,Rock,Bug
Toxic,99.726,Toxapex,4.9863,Status,Poison,Water
Toxic,16.287,Accelgor,1.14009,Status,Bug,Bug
Toxic,4.278,Salazzle,0,Status,Poison,Fire
Toxic,34.385,Drapion,0,Status,Dark,Poison
Ice Punch,74.543,Regigigas,27.58091,Physical,Normal,Normal
Ice Punch,58.683,Metagross,15.84441,Physical,Psychic,Steel
Ice Punch,12.049,Tyranitar,2.89176,Physical,Rock,Dark
Ice Punch,6.015,Kangaskhan,0.3609,Physical,Normal,Normal
Ice Punch,9.611,Registeel,0.28833,Physical,Steel,Steel
Ice Punch,7.649,Rhyperior,0.68841,Physical,Ground,Rock
Ice Punch,95.004,Electivire,2.85012,Physical,Electric,Electric
Ice Punch,40.118,Diggersby,0.40118,Physical,Normal,Ground
Ice Punch,72.094,Conkeldurr,7.2094,Physical,Fighting,Fighting
Ice Punch,7.662,Grapploct,0,Physical,Fighting,Fighting
Ice Punch,6.38,Gallade,0,Physical,Psychic,Fighting
Ice Punch,2.927,Lopunny,0,Physical,Normal,Normal
Ice Punch,5.291,Miltank,0,Physical,Normal,Normal
Ice Punch,4.577,Bewear,0,Physical,Normal,Fighting
Ice Punch,22.824,Poliwrath,0,Physical,Water,Fighting
Ice Punch,7.682,Golurk,0,Physical,Ground,Ghost
High Jump Kick,80.067,Cinderace,36.03015,Physical,Fire,Fire
High Jump Kick,25.393,Tsareena,6.60218,Physical,Grass,Grass
High Jump Kick,23.597,Lopunny,0,Physical,Normal,Normal
High Jump Kick,33.543,Hitmonlee,0,Physical,Fighting,Fighting
Pyro Ball,73.923,Cinderace,33.26535,Physical,Fire,Fire
Coaching,9.529,Cinderace,4.28805,Status,Fire,Fire
Coaching,69.878,Pheromosa,20.26462,Status,Bug,Fighting
Coaching,76.272,Zamazenta Crowned Shield,31.27152,Status,Fighting,Steel
Coaching,9.222,Mienshao,1.65996,Status,Fighting,Fighting
Coaching,14.432,Galarian Zapdos,3.75232,Status,Fighting,Flying
Coaching,99.35,Riolu,12.9155,Status,Fighting,Fighting
Coaching,24.06,Scrafty,1.4436,Status,Fighting,Dark
Coaching,29.875,Blaziken,1.7925,Status,Fire,Fighting
Coaching,75.565,Hawlucha,2.26695,Status,Fighting,Flying
Coaching,8.538,Grapploct,0,Status,Fighting,Fighting
Coaching,3.849,Gallade,0,Status,Psychic,Fighting
Coaching,21.662,Hitmonlee,0,Status,Fighting,Fighting
Dragon Darts,83.82,Dragapult,45.2628,Physical,Ghost,Dragon
Phantom Force,75.683,Dragapult,40.86882,Physical,Ghost,Dragon
Phantom Force,5.76,Giratina Origin Forme,0.9216,Physical,Ghost,Dragon
Phantom Force,8.301,Dhelmise,0,Physical,Grass,Ghost
Phantom Force,8.011,Runerigus,0,Physical,Ground,Ghost
Dragon Dance,10.912,Dragapult,5.89248,Status,Ghost,Dragon
Dragon Dance,9.151,Dusk Mane Necrozma,4.48399,Status,Psychic,Steel
Dragon Dance,4.514,Hydreigon,0.58682,Status,Dark,Dragon
Dragon Dance,11.306,Tyranitar,2.71344,Status,Rock,Dark
Dragon Dance,29.898,Dragonite,2.9898,Status,Flying,Dragon
Dragon Dance,5.062,Black Kyurem,0.35434,Status,Dragon,Ice
Dragon Dance,11.253,Flapple,0,Status,Grass,Dragon
Dragon Dance,5.839,Flygon,0,Status,Ground,Dragon
Dragon Claw,5.582,Dragapult,3.01428,Physical,Ghost,Dragon
Dragon Claw,9.536,Salamence,0.76288,Physical,Flying,Dragon
Dragon Claw,5.866,Giratina Origin Forme,0.93856,Physical,Ghost,Dragon
Dragon Claw,21.875,Garchomp,3.28125,Physical,Ground,Dragon
Dragon Claw,9.287,Dracozolt,0.74296,Physical,Electric,Dragon
Dragon Claw,32.854,Dragonite,3.2854,Physical,Flying,Dragon
Dragon Claw,39.873,Black Kyurem,2.79111,Physical,Dragon,Ice
Dragon Claw,10.836,Haxorus,0,Physical,Dragon,Dragon
Dragon Claw,9.245,Flygon,0,Physical,Ground,Dragon
Dragon Claw,94.407,Druddigon,0,Physical,Dragon,Dragon
Dive,4.601,Dragapult,2.48454,Physical,Ghost,Dragon
Breaking Swipe,4.489,Dragapult,2.42406,Physical,Ghost,Dragon
Breaking Swipe,4.724,Zygarde Complete Forme,1.98408,Physical,Ground,Dragon
Breaking Swipe,15.355,Dracozolt,1.2284,Physical,Electric,Dragon
Breaking Swipe,64.512,Altaria,1.93536,Physical,Flying,Dragon
Breaking Swipe,5.47,Latias,0.3282,Physical,Psychic,Dragon
Breaking Swipe,38.497,Dragonite,3.8497,Physical,Flying,Dragon
Breaking Swipe,12.353,Giratina Altered Forme,1.11177,Physical,Ghost,Dragon
Breaking Swipe,6.585,Black Kyurem,0.46095,Physical,Dragon,Ice
Breaking Swipe,54.358,Goodra,3.26148,Physical,Dragon,Dragon
Breaking Swipe,45.295,Kommo-o,0.9059,Physical,Dragon,Fighting
Breaking Swipe,81.479,Haxorus,0,Physical,Dragon,Dragon
After You,11.887,Indeedee Male,3.09062,Status,Normal,Psychic
After You,28.422,Clefairy,7.1055,Status,Fairy,Fairy
After You,94.234,Lilligant,0,Status,Grass,Grass
After You,9.259,Togetic,0,Status,Fairy,Flying
After You,69.546,Slurpuff,0,Status,Fairy,Fairy
