ID,Name,Species,Variant,Generation,Evolves_from,Type1,Type2,Total,HP,Attack,Defense,Special_Atk,Special_Def,Speed,image_url,VGC2022_rules,Monthly Usage (k)
624,Pawniard,Pawniard,NULL,5,NULL,Dark,Steel,340,45,85,70,40,40,60,https://img.pokemondb.net/sprites/sword-shield/icon/pawniard.png,Permitted,0
627,Rufflet,Rufflet,NULL,5,NULL,Normal,Flying,350,70,83,50,37,50,60,https://img.pokemondb.net/sprites/sword-shield/icon/rufflet.png,Permitted,0
628,Hisuian Braviary,Braviary,Hisuian,5,Rufflet,Psychic,Flying,510,110,83,70,112,70,65,https://img.pokemondb.net/s.png,Permitted,0
629,Vullaby,Vullaby,NULL,5,NULL,Dark,Flying,370,70,55,75,45,65,60,https://img.pokemondb.net/sprites/sword-shield/icon/vullaby.png,Permitted,0
631,Heatmor,Heatmor,NULL,5,NULL,Fire,NULL,484,85,97,66,105,66,65,https://img.pokemondb.net/sprites/sword-shield/icon/heatmor.png,Permitted,0
633,Deino,Deino,NULL,5,NULL,Dark,Dragon,300,52,65,50,45,50,38,https://img.pokemondb.net/sprites/sword-shield/icon/deino.png,Permitted,0
634,Zweilous,Zweilous,NULL,5,Deino,Dark,Dragon,420,72,85,70,65,70,58,https://img.pokemondb.net/sprites/sword-shield/icon/zweilous.png,Permitted,0
636,Larvesta,Larvesta,NULL,5,NULL,Bug,Fire,360,55,85,55,50,55,60,https://img.pokemondb.net/sprites/sword-shield/icon/larvesta.png,Permitted,0
650,Chespin,Chespin,NULL,6,NULL,Grass,NULL,313,56,61,65,48,45,38,https://img.pokemondb.net/sprites/sword-shield/icon/chespin.png,Permitted,0
651,Quilladin,Quilladin,NULL,6,Chespin,Grass,NULL,405,61,78,95,56,58,57,https://img.pokemondb.net/sprites/sword-shield/icon/quilladin.png,Permitted,0
652,Chesnaught,Chesnaught,NULL,6,Quilladin,Grass,Fighting,530,88,107,122,74,75,64,https://img.pokemondb.net/sprites/sword-shield/icon/chesnaught.png,Permitted,0
653,Fennekin,Fennekin,NULL,6,NULL,Fire,NULL,307,40,45,40,62,60,60,https://img.pokemondb.net/sprites/sword-shield/icon/fennekin.png,Permitted,0
654,Braixen,Braixen,NULL,6,Fennekin,Fire,NULL,409,59,59,58,90,70,73,https://img.pokemondb.net/sprites/sword-shield/icon/braixen.png,Permitted,0
655,Delphox,Delphox,NULL,6,Braixen,Fire,Psychic,534,75,69,72,114,100,104,https://img.pokemondb.net/sprites/sword-shield/icon/delphox.png,Permitted,0
656,Froakie,Froakie,NULL,6,NULL,Water,NULL,314,41,56,40,62,44,71,https://img.pokemondb.net/sprites/sword-shield/icon/froakie.png,Permitted,0
657,Frogadier,Frogadier,NULL,6,Froakie,Water,NULL,405,54,63,52,83,56,97,https://img.pokemondb.net/sprites/sword-shield/icon/frogadier.png,Permitted,0
658,Greninja,Greninja,NULL,6,Frogadier,Water,Dark,530,72,95,67,103,71,122,https://img.pokemondb.net/sprites/sword-shield/icon/greninja.png,Permitted,0
658,Ash-Greninja,Greninja,Ash-,6,Frogadier,Water,Dark,640,72,145,67,153,71,132,https://img.pokemondb.net/sprites/sword-shield/icon/greninja-ash.png,Permitted,0
659,Bunnelby,Bunnelby,NULL,6,NULL,Normal,NULL,237,38,36,38,32,36,57,https://img.pokemondb.net/sprites/sword-shield/icon/bunnelby.png,Permitted,0
661,Fletchling,Fletchling,NULL,6,NULL,Normal,Flying,278,45,50,43,40,38,62,https://img.pokemondb.net/sprites/sword-shield/icon/fletchling.png,Permitted,0
662,Fletchinder,Fletchinder,NULL,6,Fletchling,Fire,Flying,382,62,73,55,56,52,84,https://img.pokemondb.net/sprites/sword-shield/icon/fletchinder.png,Permitted,0
664,Scatterbug,Scatterbug,NULL,6,NULL,Bug,NULL,200,38,35,40,27,25,35,https://img.pokemondb.net/sprites/sword-shield/icon/scatterbug.png,Permitted,0
665,Spewpa,Spewpa,NULL,6,Scatterbug,Bug,NULL,213,45,22,60,27,30,29,https://img.pokemondb.net/sprites/sword-shield/icon/spewpa.png,Permitted,0
666,Vivillon,Vivillon,NULL,6,Spewpa,Bug,Flying,411,80,52,50,90,50,89,https://img.pokemondb.net/sprites/sword-shield/icon/vivillon.png,Permitted,0
667,Litleo,Litleo,NULL,6,NULL,Fire,Normal,369,62,50,58,73,54,72,https://img.pokemondb.net/sprites/sword-shield/icon/litleo.png,Permitted,0
668,Pyroar,Pyroar,NULL,6,Litleo,Fire,Normal,507,86,68,72,109,66,106,https://img.pokemondb.net/sprites/sword-shield/icon/pyroar.png,Permitted,0
669,Flabébé,Flabébé,NULL,6,NULL,Fairy,NULL,303,44,38,39,61,79,42,https://img.pokemondb.net/sprites/sword-shield/icon/flabebe.png,Permitted,0
670,Floette,Floette,NULL,6,Flabebe,Fairy,NULL,371,54,45,47,75,98,52,https://img.pokemondb.net/sprites/sword-shield/icon/floette.png,Permitted,0
671,Florges,Florges,NULL,6,Floette,Fairy,NULL,552,78,65,68,112,154,75,https://img.pokemondb.net/sprites/sword-shield/icon/florges.png,Permitted,0
672,Skiddo,Skiddo,NULL,6,NULL,Grass,NULL,350,66,65,48,62,57,52,https://img.pokemondb.net/sprites/sword-shield/icon/skiddo.png,Permitted,0
673,Gogoat,Gogoat,NULL,6,Skiddo,Grass,NULL,531,123,100,62,97,81,68,https://img.pokemondb.net/sprites/sword-shield/icon/gogoat.png,Permitted,0
674,Pancham,Pancham,NULL,6,NULL,Fighting,NULL,348,67,82,62,46,48,43,https://img.pokemondb.net/sprites/sword-shield/icon/pancham.png,Permitted,0
675,Pangoro,Pangoro,NULL,6,Pancham,Fighting,Dark,495,95,124,78,69,71,58,https://img.pokemondb.net/sprites/sword-shield/icon/pangoro.png,Permitted,0
676,Furfrou,Furfrou,NULL,6,NULL,Normal,NULL,472,75,80,60,65,90,102,https://img.pokemondb.net/sprites/sword-shield/icon/furfrou.png,Permitted,0
677,Espurr,Espurr,NULL,6,NULL,Psychic,NULL,355,62,48,54,63,60,68,https://img.pokemondb.net/sprites/sword-shield/icon/espurr.png,Permitted,0
678,Meowstic Female,Meowstic,Female,6,Espurr,Psychic,NULL,466,74,48,76,83,81,104,https://img.pokemondb.net/sprites/sword-shield/icon/meowstic-female.png,Permitted,0
679,Honedge,Honedge,NULL,6,NULL,Steel,Ghost,325,45,80,100,35,37,28,https://img.pokemondb.net/sprites/sword-shield/icon/honedge.png,Permitted,0
680,Doublade,Doublade,NULL,6,Honedge,Steel,Ghost,448,59,110,150,45,49,35,https://img.pokemondb.net/sprites/sword-shield/icon/doublade.png,Permitted,0
681,Aegislash Blade Forme,Aegislash,Blade Forme,6,Doublade,Steel,Ghost,500,60,140,50,140,50,60,https://img.pokemondb.net/sprites/sword-shield/icon/aegislash-blade.png,Permitted,0
682,Spritzee,Spritzee,NULL,6,NULL,Fairy,NULL,341,78,52,60,63,65,23,https://img.pokemondb.net/sprites/sword-shield/icon/spritzee.png,Permitted,0
684,Swirlix,Swirlix,NULL,6,NULL,Fairy,NULL,341,62,48,66,59,57,49,https://img.pokemondb.net/sprites/sword-shield/icon/swirlix.png,Permitted,0
686,Inkay,Inkay,NULL,6,NULL,Dark,Psychic,288,53,54,53,37,46,45,https://img.pokemondb.net/sprites/sword-shield/icon/inkay.png,Permitted,0
688,Binacle,Binacle,NULL,6,NULL,Rock,Water,306,42,52,67,39,56,50,https://img.pokemondb.net/sprites/sword-shield/icon/binacle.png,Permitted,0
689,Barbaracle,Barbaracle,NULL,6,Binacle,Rock,Water,500,72,105,115,54,86,68,https://img.pokemondb.net/sprites/sword-shield/icon/barbaracle.png,Permitted,0
690,Skrelp,Skrelp,NULL,6,NULL,Poison,Water,320,50,60,60,60,60,30,https://img.pokemondb.net/sprites/sword-shield/icon/skrelp.png,Permitted,0
692,Clauncher,Clauncher,NULL,6,NULL,Water,NULL,330,50,53,62,58,63,44,https://img.pokemondb.net/sprites/sword-shield/icon/clauncher.png,Permitted,0
694,Helioptile,Helioptile,NULL,6,NULL,Electric,Normal,289,44,38,33,61,43,70,https://img.pokemondb.net/sprites/sword-shield/icon/helioptile.png,Permitted,0
696,Tyrunt,Tyrunt,NULL,6,NULL,Rock,Dragon,362,58,89,77,45,45,48,https://img.pokemondb.net/sprites/sword-shield/icon/tyrunt.png,Permitted,0
698,Amaura,Amaura,NULL,6,NULL,Rock,Ice,362,77,59,50,67,63,46,https://img.pokemondb.net/sprites/sword-shield/icon/amaura.png,Permitted,0
699,Aurorus,Aurorus,NULL,6,Amaura,Rock,Ice,521,123,77,72,99,92,58,https://img.pokemondb.net/sprites/sword-shield/icon/aurorus.png,Permitted,0
703,Carbink,Carbink,NULL,6,NULL,Rock,Fairy,500,50,50,150,50,150,50,https://img.pokemondb.net/sprites/sword-shield/icon/carbink.png,Permitted,0
704,Goomy,Goomy,NULL,6,NULL,Dragon,NULL,300,45,50,35,55,75,40,https://img.pokemondb.net/sprites/sword-shield/icon/goomy.png,Permitted,0
705,Hisuian Sliggoo,Sliggoo,Hisuian,6,Goomy,Dragon,Steel,452,58,75,83,83,113,40,https://img.pokemondb.net/s.png,Permitted,0
705,Sliggoo,Sliggoo,NULL,6,Goomy,Dragon,NULL,452,68,75,53,83,113,60,https://img.pokemondb.net/sprites/sword-shield/icon/sliggoo.png,Permitted,0
706,Hisuian Goodra,Goodra,Hisuian,6,Sliggoo,Dragon,Steel,600,80,100,100,110,150,60,https://img.pokemondb.net/s.png,Permitted,0
708,Phantump,Phantump,NULL,6,NULL,Ghost,Grass,309,43,70,48,50,60,38,https://img.pokemondb.net/sprites/sword-shield/icon/phantump.png,Permitted,0
710,Pumpkaboo Super Size,Pumpkaboo,Super Size,6,NULL,Ghost,Grass,335,59,66,70,44,55,41,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-super.png,Permitted,0
710,Pumpkaboo Large Size,Pumpkaboo,Large Size,6,NULL,Ghost,Grass,335,54,66,70,44,55,46,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-large.png,Permitted,0
710,Pumpkaboo Small Size,Pumpkaboo,Small Size,6,NULL,Ghost,Grass,335,44,66,70,44,55,56,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-small.png,Permitted,0
710,Pumpkaboo Average Size,Pumpkaboo,Average Size,6,NULL,Ghost,Grass,335,49,66,70,44,55,51,https://img.pokemondb.net/sprites/sword-shield/icon/pumpkaboo-average.png,Permitted,0
711,Gourgeist Average Size,Gourgeist,Average Size,6,Pumpkaboo,Ghost,Grass,494,65,90,122,58,75,84,https://img.pokemondb.net/sprites/sword-shield/icon/gourgeist-average.png,Permitted,0
712,Bergmite,Bergmite,NULL,6,NULL,Ice,NULL,304,55,69,85,32,35,28,https://img.pokemondb.net/sprites/sword-shield/icon/bergmite.png,Permitted,0
713,Hisuian Avalugg,Avalugg,Hisuian,6,Bergmite,Ice,Rock,514,95,127,184,34,36,38,https://img.pokemondb.net/s.png,Permitted,0
713,Avalugg,Avalugg,NULL,6,Bergmite,Ice,NULL,514,95,117,184,44,46,28,https://img.pokemondb.net/sprites/sword-shield/icon/avalugg.png,Permitted,0
714,Noibat,Noibat,NULL,6,NULL,Flying,Dragon,245,40,30,35,45,40,55,https://img.pokemondb.net/sprites/sword-shield/icon/noibat.png,Permitted,0
722,Rowlet,Rowlet,NULL,7,NULL,Grass,Flying,320,68,55,55,50,50,42,https://img.pokemondb.net/sprites/sword-shield/icon/rowlet.png,Permitted,0
723,Dartrix,Dartrix,NULL,7,Rowlet,Grass,Flying,420,78,75,75,70,70,52,https://img.pokemondb.net/sprites/sword-shield/icon/dartrix.png,Permitted,0
724,Hisuian Decidueye,Decidueye,Hisuian,7,Dartrix,Grass,Fighting,530,88,112,80,95,95,60,https://img.pokemondb.net/s.png,Permitted,0
725,Litten,Litten,NULL,7,NULL,Fire,NULL,320,45,65,40,60,40,70,https://img.pokemondb.net/sprites/sword-shield/icon/litten.png,Permitted,0
728,Popplio,Popplio,NULL,7,NULL,Water,NULL,320,50,54,54,66,56,40,https://img.pokemondb.net/sprites/sword-shield/icon/popplio.png,Permitted,0
729,Brionne,Brionne,NULL,7,Popplio,Water,NULL,420,60,69,69,91,81,50,https://img.pokemondb.net/sprites/sword-shield/icon/brionne.png,Permitted,0
731,Pikipek,Pikipek,NULL,7,NULL,Normal,Flying,265,35,75,30,30,30,65,https://img.pokemondb.net/sprites/sword-shield/icon/pikipek.png,Permitted,0
732,Trumbeak,Trumbeak,NULL,7,Pikipek,Normal,Flying,355,55,85,50,40,50,75,https://img.pokemondb.net/sprites/sword-shield/icon/trumbeak.png,Permitted,0
733,Toucannon,Toucannon,NULL,7,Trumbeak,Normal,Flying,485,80,120,75,75,75,60,https://img.pokemondb.net/sprites/sword-shield/icon/toucannon.png,Permitted,0
734,Yungoos,Yungoos,NULL,7,NULL,Normal,NULL,253,48,70,30,30,30,45,https://img.pokemondb.net/sprites/sword-shield/icon/yungoos.png,Permitted,0
735,Gumshoos,Gumshoos,NULL,7,Yungoos,Normal,NULL,418,88,110,60,55,60,45,https://img.pokemondb.net/sprites/sword-shield/icon/gumshoos.png,Permitted,0
736,Grubbin,Grubbin,NULL,7,NULL,Bug,NULL,300,47,62,45,55,45,46,https://img.pokemondb.net/sprites/sword-shield/icon/grubbin.png,Permitted,0
739,Crabrawler,Crabrawler,NULL,7,NULL,Fighting,NULL,338,47,82,57,42,47,63,https://img.pokemondb.net/sprites/sword-shield/icon/crabrawler.png,Permitted,0
740,Crabominable,Crabominable,NULL,7,Crabrawler,Fighting,Ice,478,97,132,77,62,67,43,https://img.pokemondb.net/sprites/sword-shield/icon/crabominable.png,Permitted,0
741,Oricorio Pa'u Style,Oricorio,Pa'u Style,7,NULL,Psychic,Flying,476,75,70,70,98,70,93,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-pau.png,Permitted,0
741,Oricorio Pom-Pom Style,Oricorio,Pom-Pom Style,7,NULL,Electric,Flying,476,75,70,70,98,70,93,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-pom-pom.png,Permitted,0
741,Oricorio Sensu Style,Oricorio,Sensu Style,7,NULL,Ghost,Flying,476,75,70,70,98,70,93,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-sensu.png,Permitted,0
741,Oricorio Baile Style,Oricorio,Baile Style,7,NULL,Fire,Flying,476,75,70,70,98,70,93,https://img.pokemondb.net/sprites/sword-shield/icon/oricorio-baile.png,Permitted,0
742,Cutiefly,Cutiefly,NULL,7,NULL,Bug,Fairy,304,40,45,40,55,40,84,https://img.pokemondb.net/sprites/sword-shield/icon/cutiefly.png,Permitted,0
744,Rockruff,Rockruff,NULL,7,NULL,Rock,NULL,280,45,65,40,30,40,60,https://img.pokemondb.net/sprites/sword-shield/icon/rockruff.png,Permitted,0
744,Own Tempo Rockruff,Rockruff,Own Tempo,7,NULL,Rock,NULL,280,45,65,40,30,40,60,https://img.pokemondb.net/sprites/sword-shield/icon/rockruff-own-tempo.png,Permitted,0
746,Wishiwashi School Form,Wishiwashi,School Form,7,NULL,Water,NULL,620,45,140,130,140,135,30,https://img.pokemondb.net/sprites/sword-shield/icon/wishiwashi-school.png,Permitted,0
747,Mareanie,Mareanie,NULL,7,NULL,Poison,Water,305,50,53,62,43,52,45,https://img.pokemondb.net/sprites/sword-shield/icon/mareanie.png,Permitted,0
749,Mudbray,Mudbray,NULL,7,NULL,Ground,NULL,385,70,100,70,45,55,45,https://img.pokemondb.net/sprites/sword-shield/icon/mudbray.png,Permitted,0
751,Dewpider,Dewpider,NULL,7,NULL,Water,Bug,269,38,40,52,40,72,27,https://img.pokemondb.net/sprites/sword-shield/icon/dewpider.png,Permitted,0
753,Fomantis,Fomantis,NULL,7,NULL,Grass,NULL,250,40,55,35,50,35,35,https://img.pokemondb.net/sprites/sword-shield/icon/fomantis.png,Permitted,0
755,Morelull,Morelull,NULL,7,NULL,Grass,Fairy,285,40,35,55,65,75,15,https://img.pokemondb.net/sprites/sword-shield/icon/morelull.png,Permitted,0
757,Salandit,Salandit,NULL,7,NULL,Poison,Fire,320,48,44,40,71,40,77,https://img.pokemondb.net/sprites/sword-shield/icon/salandit.png,Permitted,0
759,Stufful,Stufful,NULL,7,NULL,Normal,Fighting,340,70,75,50,45,50,50,https://img.pokemondb.net/sprites/sword-shield/icon/stufful.png,Permitted,0
761,Bounsweet,Bounsweet,NULL,7,NULL,Grass,NULL,210,42,30,38,30,38,32,https://img.pokemondb.net/sprites/sword-shield/icon/bounsweet.png,Permitted,0
762,Steenee,Steenee,NULL,7,Bounsweet,Grass,NULL,290,52,40,48,40,48,62,https://img.pokemondb.net/sprites/sword-shield/icon/steenee.png,Permitted,0
767,Wimpod,Wimpod,NULL,7,NULL,Bug,Water,230,25,35,40,20,30,80,https://img.pokemondb.net/sprites/sword-shield/icon/wimpod.png,Permitted,0
769,Sandygast,Sandygast,NULL,7,NULL,Ghost,Ground,320,55,55,80,70,45,15,https://img.pokemondb.net/sprites/sword-shield/icon/sandygast.png,Permitted,0
771,Pyukumuku,Pyukumuku,NULL,7,NULL,Water,NULL,410,55,60,130,30,130,5,https://img.pokemondb.net/sprites/sword-shield/icon/pyukumuku.png,Permitted,0
772,Type: Null,Type:,Null,7,NULL,Normal,NULL,534,95,95,95,95,95,59,https://img.pokemondb.net/sprites/sword-shield/icon/type-null.png,Permitted,0
774,Minior Meteor Form,Minior,Meteor Form,7,NULL,Rock,Flying,440,60,60,100,60,100,60,https://img.pokemondb.net/sprites/sword-shield/icon/minior-meteor.png,Permitted,0
774,Minior Core Form,Minior,Core Form,7,NULL,Rock,Flying,500,60,100,60,100,60,120,https://img.pokemondb.net/sprites/sword-shield/icon/minior-core.png,Permitted,0
775,Komala,Komala,NULL,7,NULL,Normal,NULL,480,65,115,65,75,95,65,https://img.pokemondb.net/sprites/sword-shield/icon/komala.png,Permitted,0
779,Bruxish,Bruxish,NULL,7,NULL,Water,Psychic,475,68,105,70,70,70,92,https://img.pokemondb.net/sprites/sword-shield/icon/bruxish.png,Permitted,0
782,Jangmo-o,Jangmo-o,NULL,7,NULL,Dragon,NULL,300,45,55,65,45,45,45,https://img.pokemondb.net/sprites/sword-shield/icon/jangmo-o.png,Permitted,0
783,Hakamo-o,Hakamo-o,NULL,7,Jangmo-o,Dragon,Fighting,420,55,75,90,65,70,65,https://img.pokemondb.net/sprites/sword-shield/icon/hakamo-o.png,Permitted,0
794,Buzzwole,Buzzwole,NULL,7,NULL,Bug,Fighting,570,107,139,139,53,53,79,https://img.pokemondb.net/sprites/sword-shield/icon/buzzwole.png,Permitted,0
799,Guzzlord,Guzzlord,NULL,7,NULL,Dark,Dragon,570,223,101,53,97,53,43,https://img.pokemondb.net/sprites/sword-shield/icon/guzzlord.png,Permitted,0
803,Poipole,Poipole,NULL,7,NULL,Poison,NULL,420,67,73,67,73,67,73,https://img.pokemondb.net/sprites/sword-shield/icon/poipole.png,Permitted,0
804,Naganadel,Naganadel,NULL,7,Poipole,Poison,Dragon,540,73,73,73,127,73,121,https://img.pokemondb.net/sprites/sword-shield/icon/naganadel.png,Permitted,0
810,Grookey,Grookey,NULL,8,NULL,Grass,NULL,310,50,65,50,40,40,65,https://img.pokemondb.net/sprites/sword-shield/icon/grookey.png,Permitted,0
811,Thwackey,Thwackey,NULL,8,Grookey,Grass,NULL,420,70,85,70,55,60,80,https://img.pokemondb.net/sprites/sword-shield/icon/thwackey.png,Permitted,0
813,Scorbunny,Scorbunny,NULL,8,NULL,Fire,NULL,310,50,71,40,40,40,69,https://img.pokemondb.net/sprites/sword-shield/icon/scorbunny.png,Permitted,0
814,Raboot,Raboot,NULL,8,Scorbunny,Fire,NULL,420,65,86,60,55,60,94,https://img.pokemondb.net/sprites/sword-shield/icon/raboot.png,Permitted,0
816,Sobble,Sobble,NULL,8,NULL,Water,NULL,310,50,40,40,70,40,70,https://img.pokemondb.net/sprites/sword-shield/icon/sobble.png,Permitted,0
817,Drizzile,Drizzile,NULL,8,Sobble,Water,NULL,420,65,60,55,95,55,90,https://img.pokemondb.net/sprites/sword-shield/icon/drizzile.png,Permitted,0
819,Skwovet,Skwovet,NULL,8,NULL,Normal,NULL,275,70,55,55,35,35,25,https://img.pokemondb.net/sprites/sword-shield/icon/skwovet.png,Permitted,0
821,Rookidee,Rookidee,NULL,8,NULL,Flying,NULL,245,38,47,35,33,35,57,https://img.pokemondb.net/sprites/sword-shield/icon/rookidee.png,Permitted,0
822,Corvisquire,Corvisquire,NULL,8,Rookidee,Flying,NULL,365,68,67,55,43,55,77,https://img.pokemondb.net/sprites/sword-shield/icon/corvisquire.png,Permitted,0
824,Blipbug,Blipbug,NULL,8,NULL,Bug,NULL,180,25,20,20,25,45,45,https://img.pokemondb.net/sprites/sword-shield/icon/blipbug.png,Permitted,0
825,Dottler,Dottler,NULL,8,Blipbug,Bug,Psychic,335,50,35,80,50,90,30,https://img.pokemondb.net/sprites/sword-shield/icon/dottler.png,Permitted,0
827,Nickit,Nickit,NULL,8,NULL,Dark,NULL,245,40,28,28,47,52,50,https://img.pokemondb.net/sprites/sword-shield/icon/nickit.png,Permitted,0
829,Gossifleur,Gossifleur,NULL,8,NULL,Grass,NULL,250,40,40,60,40,60,10,https://img.pokemondb.net/sprites/sword-shield/icon/gossifleur.png,Permitted,0
831,Wooloo,Wooloo,NULL,8,NULL,Normal,NULL,270,42,40,55,40,45,48,https://img.pokemondb.net/sprites/sword-shield/icon/wooloo.png,Permitted,0
832,Dubwool,Dubwool,NULL,8,Wooloo,Normal,NULL,490,72,80,100,60,90,88,https://img.pokemondb.net/sprites/sword-shield/icon/dubwool.png,Permitted,0
833,Chewtle,Chewtle,NULL,8,NULL,Water,NULL,284,50,64,50,38,38,44,https://img.pokemondb.net/sprites/sword-shield/icon/chewtle.png,Permitted,0
835,Yamper,Yamper,NULL,8,NULL,Electric,NULL,270,59,45,50,40,50,26,https://img.pokemondb.net/sprites/sword-shield/icon/yamper.png,Permitted,0
837,Rolycoly,Rolycoly,NULL,8,NULL,Rock,NULL,240,30,40,50,40,50,30,https://img.pokemondb.net/sprites/sword-shield/icon/rolycoly.png,Permitted,0
838,Carkol,Carkol,NULL,8,Rolycoly,Rock,Fire,410,80,60,90,60,70,50,https://img.pokemondb.net/sprites/sword-shield/icon/carkol.png,Permitted,0
840,Applin,Applin,NULL,8,NULL,Grass,Dragon,260,40,40,80,40,40,20,https://img.pokemondb.net/sprites/sword-shield/icon/applin.png,Permitted,0
843,Silicobra,Silicobra,NULL,8,NULL,Ground,NULL,315,52,57,75,35,50,46,https://img.pokemondb.net/sprites/sword-shield/icon/silicobra.png,Permitted,0
845,Cramorant,Cramorant,NULL,8,NULL,Flying,Water,475,70,85,55,85,95,85,https://img.pokemondb.net/sprites/sword-shield/icon/cramorant.png,Permitted,0
846,Arrokuda,Arrokuda,NULL,8,NULL,Water,NULL,280,41,63,40,40,30,66,https://img.pokemondb.net/sprites/sword-shield/icon/arrokuda.png,Permitted,0
849,Toxtricity Amped Form,Toxtricity,Amped Form,8,Toxel,Electric,Poison,502,75,98,70,114,70,75,https://img.pokemondb.net/sprites/sword-shield/icon/toxtricity-amped.png,Permitted,0
850,Sizzlipede,Sizzlipede,NULL,8,NULL,Fire,Bug,305,50,65,45,50,50,45,https://img.pokemondb.net/sprites/sword-shield/icon/sizzlipede.png,Permitted,0
852,Clobbopus,Clobbopus,NULL,8,NULL,Fighting,NULL,310,50,68,60,50,50,32,https://img.pokemondb.net/sprites/sword-shield/icon/clobbopus.png,Permitted,0
854,Sinistea,Sinistea,NULL,8,NULL,Ghost,NULL,308,40,45,45,74,54,50,https://img.pokemondb.net/sprites/sword-shield/icon/sinistea.png,Permitted,0
856,Hatenna,Hatenna,NULL,8,NULL,Psychic,NULL,265,42,30,45,56,53,39,https://img.pokemondb.net/sprites/sword-shield/icon/hatenna.png,Permitted,0
857,Hattrem,Hattrem,NULL,8,Hatenna,Psychic,NULL,370,57,40,65,86,73,49,https://img.pokemondb.net/sprites/sword-shield/icon/hattrem.png,Permitted,0
859,Impidimp,Impidimp,NULL,8,NULL,Dark,Fairy,265,45,45,30,55,40,50,https://img.pokemondb.net/sprites/sword-shield/icon/impidimp.png,Permitted,0
860,Morgrem,Morgrem,NULL,8,Impidimp,Dark,Fairy,370,65,60,45,75,55,70,https://img.pokemondb.net/sprites/sword-shield/icon/morgrem.png,Permitted,0
868,Milcery,Milcery,NULL,8,NULL,Fairy,NULL,270,45,40,40,50,61,34,https://img.pokemondb.net/sprites/sword-shield/icon/milcery.png,Permitted,0
872,Snom,Snom,NULL,8,NULL,Ice,Bug,185,30,25,35,45,30,20,https://img.pokemondb.net/sprites/sword-shield/icon/snom.png,Permitted,0
873,Frosmoth,Frosmoth,NULL,8,Snom,Ice,Bug,475,70,65,60,125,90,65,https://img.pokemondb.net/sprites/sword-shield/icon/frosmoth.png,Permitted,0
875,Eiscue Noice Face,Eiscue,Noice Face,8,NULL,Ice,NULL,470,75,80,70,65,50,130,https://img.pokemondb.net/sprites/sword-shield/icon/eiscue-noice.png,Permitted,0
877,Morpeko Hangry Mode,Morpeko,Hangry Mode,8,NULL,Electric,Dark,436,58,95,58,70,58,97,https://img.pokemondb.net/sprites/sword-shield/icon/morpeko-hangry.png,Permitted,0
878,Cufant,Cufant,NULL,8,NULL,Steel,NULL,330,72,80,49,40,49,40,https://img.pokemondb.net/sprites/sword-shield/icon/cufant.png,Permitted,0
885,Dreepy,Dreepy,NULL,8,NULL,Dragon,Ghost,270,28,60,30,40,30,82,https://img.pokemondb.net/sprites/sword-shield/icon/dreepy.png,Permitted,0
886,Drakloak,Drakloak,NULL,8,Dreepy,Dragon,Ghost,410,68,80,50,60,50,102,https://img.pokemondb.net/sprites/sword-shield/icon/drakloak.png,Permitted,0
3,Venusaur Gigantamax,Venusaur,Gigantamax,8,Venusaur,Grass,Poison,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/d/dc/003GiMS8.png,Gigantamax Allowed,0
6,Charizard Gigantamax,Charizard,Gigantamax,8,Charizard,Fire,Flying,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/c/cb/006GiMS8.png,Gigantamax Allowed,0
9,Blastoise Gigantamax,Blastoise,Gigantamax,8,Blastoise,Water,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/4/43/009GiMS8.png,Gigantamax Allowed,0
12,Butterfree Gigantamax,Butterfree,Gigantamax,8,Butterfree,Bug,Flying,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/4/47/012GiMS8.png,Gigantamax Allowed,0
25,Pikachu Gigantamax,Pikachu,Gigantamax,8,Pikachu,Electric,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/b/be/025GiMS8.png,Gigantamax Allowed,0
52,Meowth Gigantamax,Meowth,Gigantamax,8,Meowth,Normal,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/4/4c/052GiMS8.png,Gigantamax Allowed,0
68,Machamp Gigantamax,Machamp,Gigantamax,8,Machamp,Fighting,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/0/03/068GiMS8.png,Gigantamax Allowed,0
94,Gengar Gigantamax,Gengar,Gigantamax,8,Gengar,Ghost,Poison,NULL,NULL,NULL,NULL,NULL,NULL,NULL,https://archives.bulbagarden.net/media/upload/4/43/094GiMS8.png,Gigantamax Allowed,0
